country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-03-2026 16:00:00",12.21041,76.37376,NH3,3,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-03-2026 16:00:00",12.21041,76.37376,SO2,2,57,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-03-2026 16:00:00",12.21041,76.37376,CO,4,34,16
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","18-03-2026 16:00:00",12.21041,76.37376,OZONE,23,86,45
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-03-2026 16:00:00",12.733409,77.298051,NH3,3,5,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","18-03-2026 16:00:00",12.733409,77.298051,CO,9,44,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","18-03-2026 16:00:00",13.940000,75.555917,SO2,2,6,4
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","18-03-2026 16:00:00",13.34194444,74.74694444,PM10,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","18-03-2026 16:00:00",11.55358,76.55521,SO2,3,6,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","18-03-2026 16:00:00",13.428828,77.731418,PM2.5,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","18-03-2026 16:00:00",13.428828,77.731418,NH3,2,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-03-2026 16:00:00",13.328028,75.797056,PM10,31,59,41
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-03-2026 16:00:00",13.328028,75.797056,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","18-03-2026 16:00:00",13.328028,75.797056,OZONE,9,58,36
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-03-2026 16:00:00",15.3714823,75.1160168,PM2.5,32,33,33
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-03-2026 16:00:00",15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","18-03-2026 16:00:00",15.3714823,75.1160168,SO2,1,2,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-03-2026 16:00:00",17.336318,76.847397,PM10,16,68,48
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-03-2026 16:00:00",17.336318,76.847397,NO2,13,18,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","18-03-2026 16:00:00",17.336318,76.847397,NH3,3,4,3
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","18-03-2026 16:00:00",8.8787,76.6073,OZONE,30,36,35
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","18-03-2026 16:00:00",8.563700,76.886500,OZONE,30,31,31
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","18-03-2026 16:00:00",8.5149093,76.9435879,NO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","18-03-2026 16:00:00",10.532400,76.215900,PM2.5,50,62,56
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","18-03-2026 16:00:00",10.532400,76.215900,NO2,7,9,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","18-03-2026 16:00:00",10.532400,76.215900,CO,10,18,15
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","18-03-2026 16:00:00",23.264759,77.381568,PM2.5,20,93,48
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","18-03-2026 16:00:00",23.210494,77.425409,SO2,22,32,26
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","18-03-2026 16:00:00",23.210494,77.425409,OZONE,37,68,59
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.938539,77.590100,CO,6,37,19
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.938539,77.590100,OZONE,22,137,88
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","18-03-2026 16:00:00",12.920984,77.584908,CO,2,71,23
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","18-03-2026 16:00:00",12.7816279,77.6299145,PM10,42,143,96
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","18-03-2026 16:00:00",12.921418,77.502466,OZONE,22,27,26
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-03-2026 16:00:00",13.0246342,77.5080115,PM2.5,27,44,34
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","18-03-2026 16:00:00",13.0246342,77.5080115,SO2,3,11,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-03-2026 16:00:00",12.917348,77.622813,NO2,3,75,16
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","18-03-2026 16:00:00",12.917348,77.622813,SO2,1,14,4
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-03-2026 16:00:00",29.027200,77.062100,NO2,12,13,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-03-2026 16:00:00",29.027200,77.062100,SO2,4,16,10
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","18-03-2026 16:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-03-2026 16:00:00",30.1480566,77.2893471,PM10,10,147,116
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","18-03-2026 16:00:00",30.1480566,77.2893471,SO2,9,15,12
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","18-03-2026 16:00:00",34.031606,75.009712,PM2.5,10,52,25
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","18-03-2026 16:00:00",34.031606,75.009712,SO2,3,3,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-03-2026 16:00:00",23.80569,86.44268,PM10,99,168,137
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-03-2026 16:00:00",28.3153,76.9143,PM2.5,76,392,148
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","18-03-2026 16:00:00",28.3153,76.9143,NH3,1,5,2
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-03-2026 16:00:00",30.7057778,76.8531805555555,PM2.5,13,49,29
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-03-2026 16:00:00",30.7057778,76.8531805555555,SO2,12,14,14
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","18-03-2026 16:00:00",30.7057778,76.8531805555555,CO,4,14,8
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-03-2026 16:00:00",29.432304,76.972765,NH3,2,3,3
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","18-03-2026 16:00:00",29.432304,76.972765,CO,33,50,48
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","18-03-2026 16:00:00",28.52123,76.37138,SO2,10,13,12
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","18-03-2026 16:00:00",23.80569,86.44268,OZONE,1,71,42
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","18-03-2026 16:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","18-03-2026 16:00:00",12.9352049,77.6814488,PM10,75,189,142
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.951913,77.539784,SO2,7,36,19
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","18-03-2026 16:00:00",12.951913,77.539784,OZONE,23,86,64
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","18-03-2026 16:00:00",13.029152,77.585901,NO2,39,134,67
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","18-03-2026 16:00:00",23.233584,77.400574,PM10,86,152,116
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","18-03-2026 16:00:00",23.233584,77.400574,SO2,11,29,20
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","18-03-2026 16:00:00",23.81748678,79.446246,SO2,4,4,4
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","18-03-2026 16:00:00",22.9682591,76.064118,SO2,6,114,33
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-03-2026 16:00:00",26.203442,78.193251,SO2,5,45,23
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","18-03-2026 16:00:00",26.203442,78.193251,OZONE,2,120,88
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","18-03-2026 16:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-03-2026 16:00:00",16.7602,77.1428,PM2.5,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","18-03-2026 16:00:00",16.7602,77.1428,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-03-2026 16:00:00",11.875000,75.373200,PM2.5,85,97,91
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-03-2026 16:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","18-03-2026 16:00:00",11.875000,75.373200,CO,19,22,20
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","18-03-2026 16:00:00",22.7289,75.8076,PM2.5,85,307,154
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","18-03-2026 16:00:00",22.7289,75.8076,PM10,84,152,115
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","18-03-2026 16:00:00",22.4310,75.5213,PM2.5,44,152,78
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-03-2026 16:00:00",22.7524,75.8872,PM10,30,97,54
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-03-2026 16:00:00",22.7524,75.8872,NO2,10,22,16
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","18-03-2026 16:00:00",22.7524,75.8872,SO2,13,17,14
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","18-03-2026 16:00:00",22.7084,75.8815,PM2.5,50,172,80
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","18-03-2026 16:00:00",22.7084,75.8815,OZONE,5,13,10
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","18-03-2026 16:00:00",23.142888,79.916147,NO2,13,66,29
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","18-03-2026 16:00:00",23.168606,79.932247,OZONE,15,31,23
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","18-03-2026 16:00:00",23.218135,79.957770,PM10,38,147,71
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","18-03-2026 16:00:00",23.218135,79.957770,SO2,6,30,14
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","18-03-2026 16:00:00",23.218135,79.957770,CO,6,34,28
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","18-03-2026 16:00:00",24.58434363,80.8549414,SO2,20,26,22
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","18-03-2026 16:00:00",24.108970,82.645580,OZONE,1,37,30
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","18-03-2026 16:00:00",23.1633321,75.800225,NO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","18-03-2026 16:00:00",19.10122,74.73339,PM2.5,36,86,55
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","18-03-2026 16:00:00",19.875620,75.387310,SO2,4,32,9
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","18-03-2026 16:00:00",19.16485,73.23409,PM10,88,117,99
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-03-2026 16:00:00",18.988474,75.753873,NO2,10,76,28
India,Maharashtra,Beed,"Bir, Beed - MPCB","18-03-2026 16:00:00",18.988474,75.753873,NH3,4,5,5
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","18-03-2026 16:00:00",19.10122,74.73339,NO2,16,26,21
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","18-03-2026 16:00:00",20.9402359,77.7895248,SO2,7,12,9
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","18-03-2026 16:00:00",20.939198,77.765701,SO2,20,26,22
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","18-03-2026 16:00:00",24.2613009,80.7231783,NO2,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","18-03-2026 16:00:00",23.108440,77.511428,NH3,8,16,13
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","18-03-2026 16:00:00",23.108440,77.511428,CO,22,71,41
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-03-2026 16:00:00",19.309073,73.057223,SO2,8,23,13
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-03-2026 16:00:00",19.309073,73.057223,CO,8,68,38
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-03-2026 16:00:00",19.309073,73.057223,OZONE,13,97,64
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","18-03-2026 16:00:00",19.710842,77.151824,SO2,1,12,4
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","18-03-2026 16:00:00",20.918946,74.776388,NH3,1,2,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-03-2026 16:00:00",20.555712,74.529236,SO2,20,70,39
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-03-2026 16:00:00",20.555712,74.529236,CO,10,40,25
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-03-2026 16:00:00",20.555712,74.529236,OZONE,24,133,107
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","18-03-2026 16:00:00",19.296481,72.840923,PM10,69,114,90
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-03-2026 16:00:00",19.053536,72.84643,PM2.5,16,66,36
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","18-03-2026 16:00:00",19.065931,72.862131,OZONE,2,40,24
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","18-03-2026 16:00:00",19.23241,72.86895,NO2,17,39,26
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","18-03-2026 16:00:00",19.854616,75.905894,CO,8,36,17
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","18-03-2026 16:00:00",19.192056,72.9585188,NO2,11,13,12
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","18-03-2026 16:00:00",19.065931,72.862131,PM2.5,9,71,46
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","18-03-2026 16:00:00",19.065931,72.862131,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","18-03-2026 16:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","18-03-2026 16:00:00",16.7143745,74.2426398,OZONE,10,50,33
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","18-03-2026 16:00:00",16.6870449,74.2505872,SO2,2,3,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-03-2026 16:00:00",19.053536,72.84643,NH3,16,82,33
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","18-03-2026 16:00:00",19.2243333,72.8658113,SO2,12,18,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-03-2026 16:00:00",18.9767,72.8380,PM2.5,19,67,35
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","18-03-2026 16:00:00",18.9767,72.8380,NO2,21,86,41
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,PM10,71,134,101
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","18-03-2026 16:00:00",19.11074,72.86084,NO2,57,106,80
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","18-03-2026 16:00:00",19.0364585,72.8954371,NH3,13,19,16
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","18-03-2026 16:00:00",19.04946,72.9230,PM10,103,146,118
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","18-03-2026 16:00:00",19.0632143,72.8456324,SO2,3,5,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","18-03-2026 16:00:00",19.1653323,72.922099,SO2,1,12,4
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","18-03-2026 16:00:00",19.215859,72.831718,PM10,70,103,88
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","18-03-2026 16:00:00",19.215859,72.831718,CO,7,46,22
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-03-2026 16:00:00",19.19709,72.82204,NH3,16,31,21
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-03-2026 16:00:00",19.19709,72.82204,CO,22,54,32
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","18-03-2026 16:00:00",19.0632143,72.8456324,NO2,2,47,16
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","18-03-2026 16:00:00",19.205800,72.868200,NO2,36,36,36
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","18-03-2026 16:00:00",19.205800,72.868200,NH3,4,4,4
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","18-03-2026 16:00:00",19.083694,72.920967,NO2,6,49,26
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","18-03-2026 16:00:00",20.0073285,73.7762427,CO,26,27,26
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-03-2026 16:00:00",20.021503,73.813844,NO2,3,21,8
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","18-03-2026 16:00:00",20.021503,73.813844,NH3,1,9,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-03-2026 16:00:00",19.950220,73.731480,OZONE,10,87,71
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-03-2026 16:00:00",19.9591346,73.7788008,PM10,69,225,108
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-03-2026 16:00:00",19.9591346,73.7788008,NO2,6,20,10
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.090337,73.014232,NO2,14,101,30
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","18-03-2026 16:00:00",19.090337,73.014232,NH3,1,4,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,OZONE,5,79,52
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","18-03-2026 16:00:00",19.047000,72.874600,CO,12,18,13
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","18-03-2026 16:00:00",19.10861,72.83622,NO2,11,11,11
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","18-03-2026 16:00:00",19.10861,72.83622,CO,25,26,26
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","18-03-2026 16:00:00",18.9942180,72.8158167,NO2,12,12,12
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","18-03-2026 16:00:00",18.9942180,72.8158167,CO,12,30,16
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","18-03-2026 16:00:00",21.14472,79.107595,NH3,8,15,10
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","18-03-2026 16:00:00",21.152875,79.0517531,SO2,5,67,24
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-03-2026 16:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-03-2026 16:00:00",21.143383,79.048912,SO2,5,46,21
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","18-03-2026 16:00:00",21.143383,79.048912,OZONE,14,90,76
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","18-03-2026 16:00:00",19.060498,72.923356,OZONE,1,57,28
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,PM2.5,23,67,44
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,PM10,80,146,114
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","18-03-2026 16:00:00",19.000083,72.813993,NO2,20,106,46
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-03-2026 16:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","18-03-2026 16:00:00",19.000084,72.856730,NO2,10,36,25
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","18-03-2026 16:00:00",19.060498,72.923356,NH3,2,9,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","18-03-2026 16:00:00",19.1750,72.9419,PM2.5,21,80,35
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","18-03-2026 16:00:00",18.897756,72.813320,PM2.5,30,64,43
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","18-03-2026 16:00:00",19.1878657,72.8304069,PM10,58,97,81
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","18-03-2026 16:00:00",19.19709,72.82204,OZONE,6,74,44
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","18-03-2026 16:00:00",19.137500,72.915056,PM2.5,17,60,33
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","18-03-2026 16:00:00",18.501793,73.927532,OZONE,4,64,49
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","18-03-2026 16:00:00",18.454450,73.854155,NO2,11,44,24
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-03-2026 16:00:00",18.536457,73.805454,PM2.5,10,106,58
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-03-2026 16:00:00",18.547056,73.826908,NO2,12,50,31
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","18-03-2026 16:00:00",18.664282,73.763966,PM2.5,31,104,66
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","18-03-2026 16:00:00",18.664282,73.763966,CO,26,92,48
